,STATION,DATE,ENTRY_DIFFS,EXIT_DIFFS
6156,FRESH POND RD,2018-05-20,1933.0,2220.0
6157,FRESH POND RD,2018-05-21,5267.0,5534.0
6158,FRESH POND RD,2018-05-22,5197.0,5277.0
6159,FRESH POND RD,2018-05-23,5432.0,5715.0
6160,FRESH POND RD,2018-05-24,5387.0,5763.0
6161,FRESH POND RD,2018-05-25,5224.0,5368.0
6162,FRESH POND RD,2018-05-26,2532.0,2689.0
6163,FRESH POND RD,2018-05-27,1667.0,1887.0
6164,FRESH POND RD,2018-05-28,2128.0,2307.0
6165,FRESH POND RD,2018-05-29,5158.0,5519.0
6166,FRESH POND RD,2018-05-30,5102.0,5851.0
6167,FRESH POND RD,2018-05-31,5307.0,5566.0
6168,FRESH POND RD,2018-06-01,5279.0,5515.0
6169,FRESH POND RD,2018-06-02,2528.0,2784.0
6170,FRESH POND RD,2018-06-03,1835.0,2229.0
6171,FRESH POND RD,2018-06-04,4900.0,5625.0
6172,FRESH POND RD,2018-06-05,5282.0,5642.0
6173,FRESH POND RD,2018-06-06,5300.0,5760.0
6174,FRESH POND RD,2018-06-07,5259.0,5597.0
6175,FRESH POND RD,2018-06-08,5309.0,5457.0
6176,FRESH POND RD,2018-06-09,2726.0,2964.0
6177,FRESH POND RD,2018-06-10,1771.0,2259.0
6178,FRESH POND RD,2018-06-11,5092.0,5563.0
6179,FRESH POND RD,2018-06-12,5103.0,5816.0
6180,FRESH POND RD,2018-06-13,5362.0,5817.0
6181,FRESH POND RD,2018-06-14,5381.0,5610.0
6182,FRESH POND RD,2018-06-15,5077.0,4570.0
6183,FT HAMILTON PKY,2018-05-19,6981.0,2973.0
6184,FT HAMILTON PKY,2018-05-20,5540.0,2625.0
6185,FT HAMILTON PKY,2018-05-21,12782.0,4674.0
6186,FT HAMILTON PKY,2018-05-22,13737.0,5477.0
6187,FT HAMILTON PKY,2018-05-23,14012.0,5211.0
6188,FT HAMILTON PKY,2018-05-24,14009.0,5391.0
6189,FT HAMILTON PKY,2018-05-25,13026.0,4936.0
6190,FT HAMILTON PKY,2018-05-26,6193.0,2712.0
6191,FT HAMILTON PKY,2018-05-27,4862.0,2413.0
6192,FT HAMILTON PKY,2018-05-28,6218.0,3109.0
6193,FT HAMILTON PKY,2018-05-29,13541.0,5386.0
6194,FT HAMILTON PKY,2018-05-30,13989.0,5431.0
6195,FT HAMILTON PKY,2018-05-31,13719.0,5440.0
6196,FT HAMILTON PKY,2018-06-01,13296.0,4989.0
6197,FT HAMILTON PKY,2018-06-02,5273.0,2960.0
6198,FT HAMILTON PKY,2018-06-03,4447.0,2630.0
6199,FT HAMILTON PKY,2018-06-04,13439.0,5355.0
6200,FT HAMILTON PKY,2018-06-05,13654.0,5266.0
6201,FT HAMILTON PKY,2018-06-06,14030.0,5485.0
6202,FT HAMILTON PKY,2018-06-07,13119.0,5187.0
6203,FT HAMILTON PKY,2018-06-08,13515.0,5121.0
6204,FT HAMILTON PKY,2018-06-09,5489.0,2821.0
6205,FT HAMILTON PKY,2018-06-10,4459.0,2654.0
6206,FT HAMILTON PKY,2018-06-11,13091.0,5120.0
6207,FT HAMILTON PKY,2018-06-12,13626.0,5322.0
6208,FT HAMILTON PKY,2018-06-13,13634.0,5250.0
6209,FT HAMILTON PKY,2018-06-14,13752.0,5303.0
6210,FT HAMILTON PKY,2018-06-15,11923.0,4030.0
6211,FULTON ST,2018-05-19,33861.0,28749.0
6212,FULTON ST,2018-05-20,28090.0,22897.0
6213,FULTON ST,2018-05-21,100445.0,82609.0
6214,FULTON ST,2018-05-22,103409.0,85821.0
6215,FULTON ST,2018-05-23,104641.0,85888.0
6216,FULTON ST,2018-05-24,105207.0,85933.0
6217,FULTON ST,2018-05-25,95114.0,76582.0
6218,FULTON ST,2018-05-26,41372.0,32973.0
6219,FULTON ST,2018-05-27,30606.0,24259.0
6220,FULTON ST,2018-05-28,35425.0,28144.0
6221,FULTON ST,2018-05-29,100193.0,84491.0
6222,FULTON ST,2018-05-30,105219.0,87627.0
6223,FULTON ST,2018-05-31,105360.0,87677.0
6224,FULTON ST,2018-06-01,99876.0,82596.0
6225,FULTON ST,2018-06-02,44426.0,33855.0
6226,FULTON ST,2018-06-03,34848.0,27194.0
6227,FULTON ST,2018-06-04,101553.0,84583.0
6228,FULTON ST,2018-06-05,103922.0,86508.0
6229,FULTON ST,2018-06-06,106074.0,87545.0
6230,FULTON ST,2018-06-07,103644.0,87009.0
6231,FULTON ST,2018-06-08,101096.0,82723.0
6232,FULTON ST,2018-06-09,44810.0,35780.0
6233,FULTON ST,2018-06-10,32477.0,26821.0
6234,FULTON ST,2018-06-11,101075.0,83608.0
6235,FULTON ST,2018-06-12,105088.0,84842.0
6236,FULTON ST,2018-06-13,103452.0,84138.0
6237,FULTON ST,2018-06-14,106636.0,84917.0
6238,FULTON ST,2018-06-15,91284.0,74327.0
6239,GATES AV,2018-05-19,4485.0,1252.0
6240,GATES AV,2018-05-20,3839.0,1039.0
6241,GATES AV,2018-05-21,7359.0,2805.0
6242,GATES AV,2018-05-22,7430.0,2928.0
6243,GATES AV,2018-05-23,7739.0,1998.0
6244,GATES AV,2018-05-24,7648.0,2440.0
6245,GATES AV,2018-05-25,7779.0,2743.0
6246,GATES AV,2018-05-26,4701.0,1175.0
6247,GATES AV,2018-05-27,3234.0,944.0
6248,GATES AV,2018-05-28,3769.0,1102.0
6249,GATES AV,2018-05-29,7410.0,1831.0
6250,GATES AV,2018-05-30,7547.0,2724.0
6251,GATES AV,2018-05-31,7473.0,2856.0
6252,GATES AV,2018-06-01,7937.0,1818.0
6253,GATES AV,2018-06-02,4826.0,1203.0
6254,GATES AV,2018-06-03,3707.0,1523.0
6255,GATES AV,2018-06-04,7417.0,2876.0
6256,GATES AV,2018-06-05,7391.0,2933.0
6257,GATES AV,2018-06-06,7756.0,3000.0
6258,GATES AV,2018-06-07,7335.0,2795.0
6259,GATES AV,2018-06-08,8073.0,2803.0
6260,GATES AV,2018-06-09,5061.0,1920.0
6261,GATES AV,2018-06-10,3854.0,1106.0
6262,GATES AV,2018-06-11,7337.0,1861.0
6263,GATES AV,2018-06-12,7573.0,2824.0
6264,GATES AV,2018-06-13,7609.0,1843.0
6265,GATES AV,2018-06-14,7669.0,1779.0
6266,GATES AV,2018-06-15,6917.0,1372.0
6267,GRAHAM AV,2018-05-19,7293.0,5931.0
6268,GRAHAM AV,2018-05-20,5904.0,5038.0
6269,GRAHAM AV,2018-05-21,10562.0,7028.0
6270,GRAHAM AV,2018-05-22,10834.0,7023.0
6271,GRAHAM AV,2018-05-23,11188.0,7182.0
6272,GRAHAM AV,2018-05-24,11000.0,7127.0
6273,GRAHAM AV,2018-05-25,10481.0,7101.0
6274,GRAHAM AV,2018-05-26,6026.0,4649.0
6275,GRAHAM AV,2018-05-27,4659.0,4000.0
6276,GRAHAM AV,2018-05-28,5263.0,4465.0
6277,GRAHAM AV,2018-05-29,10407.0,7049.0
6278,GRAHAM AV,2018-05-30,10617.0,7161.0
6279,GRAHAM AV,2018-05-31,10595.0,7052.0
6280,GRAHAM AV,2018-06-01,10725.0,7219.0
6281,GRAHAM AV,2018-06-02,7049.0,5758.0
6282,GRAHAM AV,2018-06-03,5375.0,4751.0
6283,GRAHAM AV,2018-06-04,9898.0,6802.0
6284,GRAHAM AV,2018-06-05,10039.0,6804.0
6285,GRAHAM AV,2018-06-06,10680.0,7287.0
6286,GRAHAM AV,2018-06-07,10552.0,7022.0
6287,GRAHAM AV,2018-06-08,10801.0,7176.0
6288,GRAHAM AV,2018-06-09,7131.0,5825.0
6289,GRAHAM AV,2018-06-10,5121.0,4508.0
6290,GRAHAM AV,2018-06-11,10007.0,6635.0
6291,GRAHAM AV,2018-06-12,10781.0,7085.0
6292,GRAHAM AV,2018-06-13,10821.0,7107.0
6293,GRAHAM AV,2018-06-14,10944.0,7130.0
6294,GRAHAM AV,2018-06-15,8899.0,5539.0
6295,GRAND ARMY PLAZ,2018-05-19,3189.0,2501.0
6296,GRAND ARMY PLAZ,2018-05-20,2385.0,1125.0
6297,GRAND ARMY PLAZ,2018-05-21,7745.0,2700.0
6298,GRAND ARMY PLAZ,2018-05-22,7756.0,2721.0
6299,GRAND ARMY PLAZ,2018-05-23,7984.0,3061.0
6300,GRAND ARMY PLAZ,2018-05-24,7961.0,3025.0
6301,GRAND ARMY PLAZ,2018-05-25,6727.0,2575.0
6302,GRAND ARMY PLAZ,2018-05-26,3239.0,1328.0
6303,GRAND ARMY PLAZ,2018-05-27,1965.0,949.0
6304,GRAND ARMY PLAZ,2018-05-28,2386.0,1202.0
6305,GRAND ARMY PLAZ,2018-05-29,7492.0,2644.0
6306,GRAND ARMY PLAZ,2018-05-30,7686.0,2685.0
6307,GRAND ARMY PLAZ,2018-05-31,7677.0,2788.0
6308,GRAND ARMY PLAZ,2018-06-01,7361.0,2679.0
6309,GRAND ARMY PLAZ,2018-06-02,3900.0,1602.0
6310,GRAND ARMY PLAZ,2018-06-03,2979.0,1258.0
6311,GRAND ARMY PLAZ,2018-06-04,7558.0,2713.0
6312,GRAND ARMY PLAZ,2018-06-05,7904.0,2913.0
6313,GRAND ARMY PLAZ,2018-06-06,7729.0,2782.0
6314,GRAND ARMY PLAZ,2018-06-07,7711.0,2818.0
6315,GRAND ARMY PLAZ,2018-06-08,7529.0,2721.0
6316,GRAND ARMY PLAZ,2018-06-09,4188.0,1740.0
6317,GRAND ARMY PLAZ,2018-06-10,2691.0,1221.0
6318,GRAND ARMY PLAZ,2018-06-11,7316.0,2748.0
6319,GRAND ARMY PLAZ,2018-06-12,7637.0,2843.0
6320,GRAND ARMY PLAZ,2018-06-13,7476.0,2988.0
6321,GRAND ARMY PLAZ,2018-06-14,8032.0,3166.0
6322,GRAND ARMY PLAZ,2018-06-15,5994.0,2410.0
6323,GRAND ST,2018-05-19,4873.0,4672.0
6324,GRAND ST,2018-05-20,3520.0,3629.0
6325,GRAND ST,2018-05-21,29046.0,22210.0
6326,GRAND ST,2018-05-22,28440.0,23123.0
6327,GRAND ST,2018-05-23,30055.0,23778.0
6328,GRAND ST,2018-05-24,30340.0,24042.0
6329,GRAND ST,2018-05-25,28924.0,23866.0
6330,GRAND ST,2018-05-26,4366.0,4288.0
6331,GRAND ST,2018-05-27,3025.0,3065.0
6332,GRAND ST,2018-05-28,3428.0,3606.0
6333,GRAND ST,2018-05-29,28786.0,23014.0
6334,GRAND ST,2018-05-30,29913.0,23424.0
6335,GRAND ST,2018-05-31,29113.0,23034.0
6336,GRAND ST,2018-06-01,28891.0,23227.0
6337,GRAND ST,2018-06-02,4710.0,4792.0
6338,GRAND ST,2018-06-03,3639.0,3815.0
6339,GRAND ST,2018-06-04,28656.0,22355.0
6340,GRAND ST,2018-06-05,29066.0,23058.0
6341,GRAND ST,2018-06-06,29916.0,23848.0
6342,GRAND ST,2018-06-07,28650.0,23025.0
6343,GRAND ST,2018-06-08,31213.0,25123.0
6344,GRAND ST,2018-06-09,19836.0,16780.0
6345,GRAND ST,2018-06-10,16522.0,13122.0
6346,GRAND ST,2018-06-11,28891.0,23357.0
6347,GRAND ST,2018-06-12,29821.0,23306.0
6348,GRAND ST,2018-06-13,29332.0,23578.0
6349,GRAND ST,2018-06-14,29746.0,23030.0
6350,GRAND ST,2018-06-15,25186.0,20958.0
6351,GRAND-NEWTOWN,2018-05-19,6557.0,5028.0
6352,GRAND-NEWTOWN,2018-05-20,4692.0,4390.0
6353,GRAND-NEWTOWN,2018-05-21,16644.0,9479.0
6354,GRAND-NEWTOWN,2018-05-22,16976.0,9784.0
6355,GRAND-NEWTOWN,2018-05-23,17108.0,9787.0
6356,GRAND-NEWTOWN,2018-05-24,17230.0,10298.0
6357,GRAND-NEWTOWN,2018-05-25,16958.0,9757.0
6358,GRAND-NEWTOWN,2018-05-26,5754.0,4765.0
6359,GRAND-NEWTOWN,2018-05-27,3844.0,3855.0
6360,GRAND-NEWTOWN,2018-05-28,5221.0,4482.0
6361,GRAND-NEWTOWN,2018-05-29,14661.0,10705.0
6362,GRAND-NEWTOWN,2018-05-30,16517.0,10356.0
6363,GRAND-NEWTOWN,2018-05-31,16726.0,10065.0
6364,GRAND-NEWTOWN,2018-06-01,16677.0,9972.0
6365,GRAND-NEWTOWN,2018-06-02,9878.0,7305.0
6366,GRAND-NEWTOWN,2018-06-03,7753.0,6278.0
6367,GRAND-NEWTOWN,2018-06-04,16430.0,10021.0
6368,GRAND-NEWTOWN,2018-06-05,16466.0,9727.0
6369,GRAND-NEWTOWN,2018-06-06,16814.0,9914.0
6370,GRAND-NEWTOWN,2018-06-07,15940.0,9800.0
6371,GRAND-NEWTOWN,2018-06-08,16996.0,9891.0
6372,GRAND-NEWTOWN,2018-06-09,9259.0,5632.0
6373,GRAND-NEWTOWN,2018-06-10,6758.0,4312.0
6374,GRAND-NEWTOWN,2018-06-11,16126.0,9887.0
6375,GRAND-NEWTOWN,2018-06-12,16524.0,9745.0
6376,GRAND-NEWTOWN,2018-06-13,16194.0,9642.0
6377,GRAND-NEWTOWN,2018-06-14,16505.0,10031.0
6378,GRAND-NEWTOWN,2018-06-15,14685.0,7351.0
6379,GRANT AV,2018-05-19,3289.0,3060.0
6380,GRANT AV,2018-05-20,2798.0,2672.0
6381,GRANT AV,2018-05-21,5517.0,3477.0
6382,GRANT AV,2018-05-22,6221.0,4086.0
6383,GRANT AV,2018-05-23,6104.0,4788.0
6384,GRANT AV,2018-05-24,6387.0,3743.0
6385,GRANT AV,2018-05-25,5971.0,4867.0
6386,GRANT AV,2018-05-26,3423.0,2744.0
6387,GRANT AV,2018-05-27,2397.0,2404.0
6388,GRANT AV,2018-05-28,3164.0,2777.0
6389,GRANT AV,2018-05-29,6150.0,4884.0
6390,GRANT AV,2018-05-30,6320.0,5209.0
6391,GRANT AV,2018-05-31,6298.0,5093.0
6392,GRANT AV,2018-06-01,6398.0,3272.0
6393,GRANT AV,2018-06-02,3752.0,3255.0
6394,GRANT AV,2018-06-03,2764.0,2659.0
6395,GRANT AV,2018-06-04,6211.0,4930.0
6396,GRANT AV,2018-06-05,5746.0,4137.0
6397,GRANT AV,2018-06-06,6408.0,5074.0
6398,GRANT AV,2018-06-07,6180.0,4897.0
6399,GRANT AV,2018-06-08,5995.0,4916.0
6400,GRANT AV,2018-06-09,3947.0,3473.0
6401,GRANT AV,2018-06-10,2790.0,2481.0
6402,GRANT AV,2018-06-11,6114.0,4632.0
6403,GRANT AV,2018-06-12,6058.0,4668.0
6404,GRANT AV,2018-06-13,6010.0,4175.0
6405,GRANT AV,2018-06-14,6073.0,3314.0
6406,GRANT AV,2018-06-15,5277.0,3671.0
6407,GRD CNTRL-42 ST,2018-05-19,56674.0,49475.0
6408,GRD CNTRL-42 ST,2018-05-20,42900.0,40684.0
6409,GRD CNTRL-42 ST,2018-05-21,147452.0,132307.0
6410,GRD CNTRL-42 ST,2018-05-22,165409.0,134877.0
6411,GRD CNTRL-42 ST,2018-05-23,159645.0,142804.0
6412,GRD CNTRL-42 ST,2018-05-24,153766.0,132053.0
6413,GRD CNTRL-42 ST,2018-05-25,127854.0,100803.0
6414,GRD CNTRL-42 ST,2018-05-26,52673.0,57141.0
6415,GRD CNTRL-42 ST,2018-05-27,44133.0,43266.0
6416,GRD CNTRL-42 ST,2018-05-28,50305.0,43300.0
6417,GRD CNTRL-42 ST,2018-05-29,153703.0,137053.0
6418,GRD CNTRL-42 ST,2018-05-30,160986.0,143935.0
6419,GRD CNTRL-42 ST,2018-05-31,164710.0,117645.0
6420,GRD CNTRL-42 ST,2018-06-01,148008.0,110869.0
6421,GRD CNTRL-42 ST,2018-06-02,57905.0,50897.0
6422,GRD CNTRL-42 ST,2018-06-03,49288.0,41685.0
6423,GRD CNTRL-42 ST,2018-06-04,155516.0,112599.0
6424,GRD CNTRL-42 ST,2018-06-05,161617.0,117282.0
6425,GRD CNTRL-42 ST,2018-06-06,162961.0,116197.0
6426,GRD CNTRL-42 ST,2018-06-07,161353.0,118280.0
6427,GRD CNTRL-42 ST,2018-06-08,148567.0,111449.0
6428,GRD CNTRL-42 ST,2018-06-09,58624.0,48707.0
6429,GRD CNTRL-42 ST,2018-06-10,50037.0,39324.0
6430,GRD CNTRL-42 ST,2018-06-11,154235.0,111068.0
6431,GRD CNTRL-42 ST,2018-06-12,163617.0,145067.0
6432,GRD CNTRL-42 ST,2018-06-13,165438.0,148418.0
6433,GRD CNTRL-42 ST,2018-06-14,163045.0,149655.0
6434,GRD CNTRL-42 ST,2018-06-15,130352.0,125205.0
6435,GREENPOINT AV,2018-05-19,6132.0,4804.0
6436,GREENPOINT AV,2018-05-20,4708.0,4207.0
6437,GREENPOINT AV,2018-05-21,9203.0,6650.0
6438,GREENPOINT AV,2018-05-22,9110.0,7101.0
6439,GREENPOINT AV,2018-05-23,9296.0,7372.0
6440,GREENPOINT AV,2018-05-24,9976.0,7405.0
6441,GREENPOINT AV,2018-05-25,9406.0,7347.0
6442,GREENPOINT AV,2018-05-26,5552.0,4252.0
6443,GREENPOINT AV,2018-05-27,3563.0,2837.0
6444,GREENPOINT AV,2018-05-28,4138.0,3228.0
6445,GREENPOINT AV,2018-05-29,8872.0,6653.0
6446,GREENPOINT AV,2018-05-30,9383.0,7308.0
6447,GREENPOINT AV,2018-05-31,10226.0,7428.0
6448,GREENPOINT AV,2018-06-01,10350.0,8064.0
6449,GREENPOINT AV,2018-06-02,6641.0,5887.0
6450,GREENPOINT AV,2018-06-03,5225.0,4096.0
6451,GREENPOINT AV,2018-06-04,9259.0,6667.0
6452,GREENPOINT AV,2018-06-05,8805.0,6579.0
6453,GREENPOINT AV,2018-06-06,9087.0,7194.0
6454,GREENPOINT AV,2018-06-07,9430.0,7229.0
6455,GREENPOINT AV,2018-06-08,10162.0,7638.0
6456,GREENPOINT AV,2018-06-09,6047.0,5585.0
6457,GREENPOINT AV,2018-06-10,4679.0,3516.0
6458,GREENPOINT AV,2018-06-11,8922.0,6645.0
6459,GREENPOINT AV,2018-06-12,9752.0,7383.0
6460,GREENPOINT AV,2018-06-13,9065.0,7069.0
6461,GREENPOINT AV,2018-06-14,9400.0,6872.0
6462,GREENPOINT AV,2018-06-15,8128.0,6155.0
6463,GROVE STREET,2018-05-19,10335.0,10758.0
6464,GROVE STREET,2018-05-20,8293.0,9450.0
6465,GROVE STREET,2018-05-21,21067.0,21920.0
6466,GROVE STREET,2018-05-22,21780.0,22415.0
6467,GROVE STREET,2018-05-23,22452.0,22613.0
6468,GROVE STREET,2018-05-24,22185.0,22513.0
6469,GROVE STREET,2018-05-25,19709.0,20368.0
6470,GROVE STREET,2018-05-26,10028.0,11042.0
6471,GROVE STREET,2018-05-27,6789.0,7787.0
6472,GROVE STREET,2018-05-28,7099.0,8562.0
6473,GROVE STREET,2018-05-29,21021.0,21612.0
6474,GROVE STREET,2018-05-30,21895.0,22666.0
6475,GROVE STREET,2018-05-31,21907.0,22669.0
6476,GROVE STREET,2018-06-01,21640.0,22431.0
6477,GROVE STREET,2018-06-02,10527.0,11590.0
6478,GROVE STREET,2018-06-03,7832.0,9253.0
6479,GROVE STREET,2018-06-04,20996.0,21924.0
6480,GROVE STREET,2018-06-05,22127.0,23000.0
6481,GROVE STREET,2018-06-06,22156.0,23021.0
6482,GROVE STREET,2018-06-07,22410.0,23184.0
6483,GROVE STREET,2018-06-08,21852.0,22030.0
6484,GROVE STREET,2018-06-09,11185.0,11760.0
6485,GROVE STREET,2018-06-10,7612.0,9159.0
6486,GROVE STREET,2018-06-11,20950.0,21611.0
6487,GROVE STREET,2018-06-12,22319.0,22709.0
6488,GROVE STREET,2018-06-13,22457.0,22954.0
6489,GROVE STREET,2018-06-14,22808.0,23205.0
6490,GROVE STREET,2018-06-15,20742.0,18643.0
6491,GUN HILL RD,2018-05-19,4250.0,5051.0
6492,GUN HILL RD,2018-05-20,3704.0,4345.0
6493,GUN HILL RD,2018-05-21,12739.0,9870.0
6494,GUN HILL RD,2018-05-22,13046.0,9499.0
6495,GUN HILL RD,2018-05-23,13598.0,10076.0
6496,GUN HILL RD,2018-05-24,13725.0,10148.0
6497,GUN HILL RD,2018-05-25,13209.0,9539.0
6498,GUN HILL RD,2018-05-26,6528.0,5663.0
6499,GUN HILL RD,2018-05-27,4502.0,4311.0
6500,GUN HILL RD,2018-05-28,6017.0,5174.0
6501,GUN HILL RD,2018-05-29,12978.0,9954.0
6502,GUN HILL RD,2018-05-30,13451.0,9892.0
6503,GUN HILL RD,2018-05-31,13266.0,9580.0
6504,GUN HILL RD,2018-06-01,13290.0,8146.0
6505,GUN HILL RD,2018-06-02,7049.0,6102.0
6506,GUN HILL RD,2018-06-03,4996.0,4401.0
6507,GUN HILL RD,2018-06-04,12994.0,9375.0
6508,GUN HILL RD,2018-06-05,13225.0,9548.0
6509,GUN HILL RD,2018-06-06,13345.0,10422.0
6510,GUN HILL RD,2018-06-07,12393.0,8619.0
6511,GUN HILL RD,2018-06-08,13438.0,9791.0
6512,GUN HILL RD,2018-06-09,7204.0,6152.0
6513,GUN HILL RD,2018-06-10,5201.0,4708.0
6514,GUN HILL RD,2018-06-11,12920.0,9611.0
6515,GUN HILL RD,2018-06-12,13350.0,9749.0
6516,GUN HILL RD,2018-06-13,12769.0,9216.0
6517,GUN HILL RD,2018-06-14,13140.0,9325.0
6518,GUN HILL RD,2018-06-15,11040.0,7157.0
6519,HALSEY ST,2018-05-19,10327.0,5816.0
6520,HALSEY ST,2018-05-20,9050.0,5769.0
6521,HALSEY ST,2018-05-21,15483.0,8596.0
6522,HALSEY ST,2018-05-22,15860.0,8820.0
6523,HALSEY ST,2018-05-23,16195.0,8893.0
6524,HALSEY ST,2018-05-24,16442.0,8187.0
6525,HALSEY ST,2018-05-25,16116.0,8656.0
6526,HALSEY ST,2018-05-26,10498.0,6222.0
6527,HALSEY ST,2018-05-27,8249.0,5259.0
6528,HALSEY ST,2018-05-28,8411.0,5155.0
6529,HALSEY ST,2018-05-29,15321.0,8518.0
6530,HALSEY ST,2018-05-30,15759.0,8905.0
6531,HALSEY ST,2018-05-31,15894.0,8819.0
6532,HALSEY ST,2018-06-01,15793.0,8642.0
6533,HALSEY ST,2018-06-02,11081.0,6359.0
6534,HALSEY ST,2018-06-03,8460.0,5490.0
6535,HALSEY ST,2018-06-04,15521.0,8592.0
6536,HALSEY ST,2018-06-05,15551.0,8838.0
6537,HALSEY ST,2018-06-06,16212.0,8836.0
6538,HALSEY ST,2018-06-07,15485.0,7775.0
6539,HALSEY ST,2018-06-08,16304.0,8770.0
6540,HALSEY ST,2018-06-09,11171.0,6506.0
6541,HALSEY ST,2018-06-10,8532.0,5461.0
6542,HALSEY ST,2018-06-11,15241.0,8238.0
6543,HALSEY ST,2018-06-12,15958.0,8708.0
6544,HALSEY ST,2018-06-13,15507.0,8513.0
6545,HALSEY ST,2018-06-14,16003.0,8731.0
6546,HALSEY ST,2018-06-15,14555.0,6150.0
6547,HARLEM 148 ST,2018-05-19,2054.0,2221.0
6548,HARLEM 148 ST,2018-05-20,1818.0,2060.0
6549,HARLEM 148 ST,2018-05-21,4181.0,3996.0
6550,HARLEM 148 ST,2018-05-22,4169.0,4293.0
6551,HARLEM 148 ST,2018-05-23,4259.0,4357.0
6552,HARLEM 148 ST,2018-05-24,4294.0,4231.0
6553,HARLEM 148 ST,2018-05-25,4098.0,4079.0
6554,HARLEM 148 ST,2018-05-26,2061.0,2213.0
6555,HARLEM 148 ST,2018-05-27,1518.0,1639.0
6556,HARLEM 148 ST,2018-05-28,1768.0,1821.0
6557,HARLEM 148 ST,2018-05-29,3970.0,3800.0
6558,HARLEM 148 ST,2018-05-30,3915.0,3435.0
6559,HARLEM 148 ST,2018-05-31,3944.0,3507.0
6560,HARLEM 148 ST,2018-06-01,4111.0,3686.0
6561,HARLEM 148 ST,2018-06-02,2473.0,2644.0
6562,HARLEM 148 ST,2018-06-03,1801.0,2107.0
6563,HARLEM 148 ST,2018-06-04,3952.0,3808.0
6564,HARLEM 148 ST,2018-06-05,4028.0,3705.0
6565,HARLEM 148 ST,2018-06-06,4207.0,3985.0
6566,HARLEM 148 ST,2018-06-07,3782.0,3368.0
6567,HARLEM 148 ST,2018-06-08,4099.0,2918.0
6568,HARLEM 148 ST,2018-06-09,2381.0,1808.0
6569,HARLEM 148 ST,2018-06-10,1848.0,1762.0
6570,HARLEM 148 ST,2018-06-11,3790.0,3589.0
6571,HARLEM 148 ST,2018-06-12,3968.0,3765.0
6572,HARLEM 148 ST,2018-06-13,3988.0,3780.0
6573,HARLEM 148 ST,2018-06-14,4000.0,3675.0
6574,HARLEM 148 ST,2018-06-15,3233.0,2363.0
6575,HARRISON,2018-05-19,2535.0,2945.0
6576,HARRISON,2018-05-20,2237.0,2175.0
6577,HARRISON,2018-05-21,9011.0,9130.0
6578,HARRISON,2018-05-22,8954.0,9321.0
6579,HARRISON,2018-05-23,9391.0,9493.0
6580,HARRISON,2018-05-24,9330.0,9359.0
6581,HARRISON,2018-05-25,8075.0,8272.0
6582,HARRISON,2018-05-26,4930.0,5266.0
6583,HARRISON,2018-05-27,2223.0,2027.0
6584,HARRISON,2018-05-28,2700.0,2497.0
6585,HARRISON,2018-05-29,9192.0,9680.0
6586,HARRISON,2018-05-30,9417.0,9470.0
6587,HARRISON,2018-05-31,9127.0,9276.0
6588,HARRISON,2018-06-01,8795.0,9074.0
6589,HARRISON,2018-06-02,3425.0,3217.0
6590,HARRISON,2018-06-03,2380.0,2677.0
6591,HARRISON,2018-06-04,9113.0,9391.0
6592,HARRISON,2018-06-05,9390.0,9625.0
6593,HARRISON,2018-06-06,10772.0,11311.0
6594,HARRISON,2018-06-07,9030.0,9344.0
6595,HARRISON,2018-06-08,9040.0,9168.0
6596,HARRISON,2018-06-09,3140.0,3252.0
6597,HARRISON,2018-06-10,2333.0,2376.0
6598,HARRISON,2018-06-11,9095.0,9177.0
6599,HARRISON,2018-06-12,9389.0,9969.0
6600,HARRISON,2018-06-13,10868.0,11243.0
6601,HARRISON,2018-06-14,9150.0,9115.0
6602,HARRISON,2018-06-15,8246.0,7511.0
6603,HEWES ST,2018-05-19,1547.0,736.0
6604,HEWES ST,2018-05-20,1381.0,573.0
6605,HEWES ST,2018-05-21,2572.0,1192.0
6606,HEWES ST,2018-05-22,3054.0,1462.0
6607,HEWES ST,2018-05-23,3153.0,1376.0
6608,HEWES ST,2018-05-24,3127.0,1398.0
6609,HEWES ST,2018-05-25,2917.0,1236.0
6610,HEWES ST,2018-05-26,1545.0,672.0
6611,HEWES ST,2018-05-27,1300.0,507.0
6612,HEWES ST,2018-05-28,1526.0,668.0
6613,HEWES ST,2018-05-29,2905.0,1353.0
6614,HEWES ST,2018-05-30,3012.0,1437.0
6615,HEWES ST,2018-05-31,3000.0,1403.0
6616,HEWES ST,2018-06-01,3054.0,1287.0
6617,HEWES ST,2018-06-02,1560.0,619.0
6618,HEWES ST,2018-06-03,1325.0,547.0
6619,HEWES ST,2018-06-04,2896.0,1397.0
6620,HEWES ST,2018-06-05,3042.0,1429.0
6621,HEWES ST,2018-06-06,2942.0,1403.0
6622,HEWES ST,2018-06-07,2894.0,1449.0
6623,HEWES ST,2018-06-08,3128.0,1361.0
6624,HEWES ST,2018-06-09,1580.0,728.0
6625,HEWES ST,2018-06-10,1411.0,641.0
6626,HEWES ST,2018-06-11,2909.0,1412.0
6627,HEWES ST,2018-06-12,3062.0,1410.0
6628,HEWES ST,2018-06-13,3180.0,1532.0
6629,HEWES ST,2018-06-14,3183.0,1438.0
6630,HEWES ST,2018-06-15,2725.0,1097.0
6631,HIGH ST,2018-05-19,5582.0,6086.0
6632,HIGH ST,2018-05-20,7726.0,8336.0
6633,HIGH ST,2018-05-21,9005.0,10333.0
